Date,Price,Open,High,Low,Vol,Change %
2002-05-31,0.6411,0.6309,0.6475,0.628,23.17K,2.09%
2002-05-30,0.628,0.6575,0.6585,0.623,27.12K,-4.70%
2002-05-29,0.659,0.6431,0.661,0.637,20.99K,2.14%
2002-05-28,0.6452,0.6615,0.662,0.643,18.32K,-2.95%
2002-05-24,0.6648,0.67,0.673,0.66,9.47K,-0.85%
2002-05-23,0.6705,0.677,0.686,0.667,9.22K,-0.65%
2002-05-22,0.6749,0.6724,0.682,0.665,9.42K,0.19%
2002-05-21,0.6736,0.6945,0.6955,0.668,18.89K,-3.19%
2002-05-20,0.6958,0.691,0.704,0.6845,6.28K,0.69%
2002-05-17,0.691,0.6903,0.6925,0.677,5.88K,0.64%
2002-05-16,0.6866,0.69,0.6975,0.6725,10.58K,0.50%
2002-05-15,0.6832,0.72,0.726,0.68,0.00K,-5.52%
2002-05-14,0.7231,0.7025,0.727,0.7025,11.23K,3.12%
2002-05-13,0.7012,0.6885,0.704,0.682,9.84K,0.66%
2002-05-10,0.6966,0.685,0.701,0.685,13.20K,1.69%
2002-05-09,0.685,0.6805,0.686,0.6725,10.62K,0.72%
2002-05-08,0.6801,0.665,0.685,0.665,11.37K,2.29%
2002-05-07,0.6649,0.655,0.668,0.651,6.44K,1.53%
2002-05-06,0.6549,0.6592,0.6592,0.648,4.50K,-2.24%
2002-05-03,0.6699,0.6695,0.671,0.659,4.50K,0.86%
2002-05-02,0.6642,0.682,0.682,0.651,5.58K,-1.99%
2002-05-01,0.6777,0.6829,0.687,0.676,3.91K,-2.05%
2002-04-30,0.6919,0.6925,0.697,0.684,19.32K,-0.29%
2002-04-29,0.6939,0.6745,0.6975,0.6707,18.14K,1.76%
2002-04-26,0.6819,0.6758,0.686,0.67,16.72K,0.84%
2002-04-25,0.6762,0.667,0.686,0.661,13.95K,1.78%
2002-04-24,0.6644,0.67,0.67,0.655,13.48K,-0.73%
2002-04-23,0.6693,0.6625,0.675,0.661,10.62K,1.00%
2002-04-22,0.6627,0.663,0.6737,0.6515,11.55K,-0.17%
2002-04-19,0.6638,0.66,0.667,0.649,9.92K,0.64%
2002-04-18,0.6596,0.6584,0.673,0.656,11.62K,0.18%
2002-04-17,0.6584,0.642,0.6595,0.6415,11.24K,2.63%
2002-04-16,0.6415,0.639,0.652,0.6305,11.59K,0.49%
2002-04-15,0.6384,0.626,0.64,0.611,15.89K,5.47%
2002-04-12,0.6053,0.6502,0.653,0.604,15.17K,-6.91%
2002-04-11,0.6502,0.6775,0.6775,0.649,12.79K,-4.44%
2002-04-10,0.6804,0.682,0.685,0.6705,11.86K,-0.12%
2002-04-09,0.6812,0.689,0.6925,0.677,12.26K,-2.01%
2002-04-08,0.6952,0.6875,0.7105,0.6875,9.51K,1.56%
2002-04-05,0.6845,0.691,0.699,0.659,12.26K,-0.71%
2002-04-04,0.6894,0.7095,0.728,0.6875,7.67K,-2.87%
2002-04-03,0.7098,0.711,0.713,0.7,7.81K,-0.24%
2002-04-02,0.7115,0.69,0.718,0.6894,7.50K,3.21%
2002-04-01,0.6894,0.6885,0.694,0.685,8.02K,2.39%
2002-03-28,0.6733,0.666,0.677,0.656,24.97K,0.43%
2002-03-27,0.6704,0.6445,0.672,0.642,16.80K,1.58%
2002-03-26,0.66,0.6445,0.663,0.64,15.45K,2.44%
2002-03-25,0.6443,0.65,0.65,0.637,16.44K,-1.44%
2002-03-22,0.6537,0.6555,0.671,0.652,18.43K,-1.85%
2002-03-21,0.666,0.6531,0.6685,0.644,16.59K,1.49%
2002-03-20,0.6562,0.6625,0.679,0.655,16.79K,-0.42%
2002-03-19,0.659,0.66,0.666,0.654,8.65K,-0.75%
2002-03-18,0.664,0.646,0.6675,0.64,8.89K,2.58%
2002-03-15,0.6473,0.653,0.656,0.642,9.45K,-0.93%
2002-03-14,0.6534,0.6477,0.655,0.636,18.18K,0.83%
2002-03-13,0.648,0.637,0.655,0.637,14.81K,1.71%
2002-03-12,0.6371,0.635,0.639,0.624,10.03K,0.02%
2002-03-11,0.637,0.6211,0.6417,0.6211,6.31K,2.31%
2002-03-08,0.6226,0.621,0.627,0.61,7.90K,0.31%
2002-03-07,0.6207,0.6027,0.646,0.6027,14.83K,3.09%
2002-03-06,0.6021,0.603,0.609,0.5925,8.73K,-0.18%
2002-03-05,0.6032,0.5891,0.605,0.5891,8.09K,3.13%
2002-03-04,0.5849,0.5855,0.592,0.581,5.07K,-0.78%
2002-03-01,0.5895,0.571,0.595,0.5678,7.12K,3.15%
2002-02-28,0.5715,0.5565,0.574,0.554,29.47K,3.07%
2002-02-27,0.5545,0.552,0.5695,0.5469,26.23K,0.13%
2002-02-26,0.5538,0.526,0.5575,0.526,22.22K,5.01%
2002-02-25,0.5274,0.546,0.5478,0.526,16.04K,-3.72%
2002-02-22,0.5478,0.5515,0.555,0.544,14.17K,-0.54%
2002-02-21,0.5508,0.5358,0.562,0.5336,18.27K,3.15%
2002-02-20,0.534,0.545,0.545,0.533,10.55K,-2.38%
2002-02-19,0.547,0.553,0.556,0.5457,8.84K,-2.50%
2002-02-15,0.561,0.5575,0.563,0.5515,8.95K,0.47%
2002-02-14,0.5584,0.5585,0.5655,0.5555,6.86K,0.04%
2002-02-13,0.5582,0.5461,0.57,0.543,9.90K,1.51%
2002-02-12,0.5499,0.5645,0.568,0.548,11.55K,-2.88%
2002-02-11,0.5662,0.539,0.573,0.532,9.50K,5.22%
2002-02-08,0.5381,0.5261,0.539,0.523,9.65K,2.61%
2002-02-07,0.5244,0.531,0.533,0.514,13.79K,-1.30%
2002-02-06,0.5313,0.541,0.5465,0.53,5.13K,-1.50%
2002-02-05,0.5394,0.5405,0.5415,0.532,5.63K,-0.31%
2002-02-04,0.5411,0.5414,0.5515,0.539,6.72K,-2.54%
2002-02-01,0.5552,0.534,0.557,0.5245,7.87K,4.44%
2002-01-31,0.5316,0.514,0.534,0.512,36.64K,3.61%
2002-01-30,0.5131,0.5225,0.5225,0.501,25.51K,-1.72%
2002-01-29,0.5221,0.53,0.5325,0.52,19.08K,-1.86%
2002-01-28,0.532,0.5376,0.542,0.528,16.38K,-1.04%
2002-01-25,0.5376,0.538,0.543,0.519,22.23K,0.49%
2002-01-24,0.535,0.528,0.5385,0.5236,13.32K,1.23%
2002-01-23,0.5285,0.5204,0.5345,0.52,11.90K,2.01%
2002-01-22,0.5181,0.5185,0.529,0.511,14.99K,0.29%
2002-01-18,0.5166,0.522,0.5315,0.515,12.69K,-0.27%
2002-01-17,0.518,0.54,0.543,0.512,14.66K,-3.29%
2002-01-16,0.5356,0.5175,0.5375,0.5151,13.48K,1.67%
2002-01-15,0.5268,0.526,0.5375,0.5236,12.36K,0.34%
2002-01-14,0.525,0.547,0.548,0.515,16.20K,-4.06%
2002-01-11,0.5472,0.56,0.5615,0.545,12.42K,-2.27%
2002-01-10,0.5599,0.544,0.562,0.542,10.36K,2.85%
2002-01-09,0.5444,0.5726,0.5726,0.543,17.44K,-4.92%
2002-01-08,0.5726,0.5755,0.577,0.5665,8.79K,-0.75%
2002-01-07,0.5769,0.5845,0.592,0.573,9.34K,-2.05%
2002-01-04,0.589,0.564,0.5895,0.564,9.21K,4.92%
2002-01-03,0.5614,0.5775,0.5844,0.551,10.15K,-3.14%
2002-01-02,0.5796,0.5515,0.58,0.551,9.83K,4.75%
2001-12-31,0.5533,0.5702,0.575,0.552,16.34K,-3.01%
2001-12-28,0.5705,0.585,0.5993,0.569,16.25K,-2.58%
2001-12-27,0.5856,0.5975,0.5977,0.5726,14.56K,-1.88%
2001-12-26,0.5968,0.5569,0.6,0.5569,13.88K,8.39%
2001-12-21,0.5506,0.5515,0.5625,0.549,0.24K,-0.18%
2001-12-20,0.5516,0.568,0.5825,0.55,17.93K,-2.87%
2001-12-19,0.5679,0.557,0.578,0.557,14.68K,2.21%
2001-12-18,0.5556,0.5485,0.5635,0.546,13.98K,1.29%
2001-12-17,0.5485,0.5515,0.561,0.544,10.68K,-0.72%
2001-12-14,0.5525,0.5285,0.556,0.5281,16.33K,5.84%
2001-12-13,0.522,0.5267,0.5284,0.51,10.91K,0.46%
2001-12-12,0.5196,0.5145,0.532,0.5075,8.81K,0.99%
2001-12-11,0.5145,0.519,0.5216,0.509,8.01K,-1.29%
2001-12-10,0.5212,0.522,0.53,0.5155,9.43K,-1.85%
2001-12-07,0.531,0.514,0.532,0.507,14.24K,2.00%
2001-12-06,0.5206,0.537,0.543,0.5155,13.44K,-4.07%
2001-12-05,0.5427,0.556,0.5785,0.5385,10.02K,-1.42%
2001-12-04,0.5505,0.563,0.57,0.54,10.01K,-2.72%
2001-12-03,0.5659,0.551,0.575,0.5426,4.68K,3.66%
2001-11-30,0.5459,0.5285,0.549,0.524,21.33K,2.92%
2001-11-29,0.5304,0.5428,0.544,0.529,22.53K,-1.87%
2001-11-28,0.5405,0.551,0.5535,0.533,20.54K,-1.58%
2001-11-27,0.5492,0.5325,0.559,0.5312,16.73K,3.31%
2001-11-26,0.5316,0.5381,0.5467,0.53,10.72K,-2.19%
2001-11-21,0.5435,0.5475,0.5581,0.542,11.51K,-0.68%
2001-11-20,0.5472,0.535,0.5605,0.5311,9.49K,2.63%
2001-11-19,0.5332,0.52,0.536,0.507,10.95K,0.30%
2001-11-16,0.5316,0.5302,0.5439,0.519,9.77K,2.00%
2001-11-15,0.5212,0.57,0.573,0.52,14.68K,-8.77%
2001-11-14,0.5713,0.616,0.616,0.57,12.98K,-7.60%
2001-11-13,0.6183,0.608,0.625,0.605,9.81K,1.61%
2001-11-12,0.6085,0.6411,0.6435,0.5975,74.42K,-4.25%
2001-11-09,0.6355,0.614,0.6435,0.614,7.76K,3.32%
2001-11-08,0.6151,0.5809,0.6175,0.5809,7.37K,6.11%
2001-11-07,0.5797,0.5795,0.5875,0.574,8.23K,0.03%
2001-11-06,0.5795,0.584,0.585,0.574,5.00K,-0.80%
2001-11-05,0.5842,0.594,0.5985,0.5815,3.74K,-1.08%
2001-11-02,0.5906,0.6,0.601,0.584,6.45K,-1.14%
2001-11-01,0.5974,0.617,0.621,0.596,9.66K,-2.13%
2001-10-31,0.6104,0.628,0.633,0.6,34.72K,-2.82%
2001-10-30,0.6281,0.633,0.6365,0.627,20.90K,-0.88%
2001-10-29,0.6337,0.6402,0.644,0.632,16.40K,0.52%
2001-10-26,0.6304,0.6365,0.6403,0.6295,16.91K,-1.44%
2001-10-25,0.6396,0.6445,0.654,0.638,12.46K,-0.82%
2001-10-24,0.6449,0.626,0.649,0.6195,14.95K,2.74%
2001-10-23,0.6277,0.6325,0.644,0.626,10.37K,-0.87%
2001-10-22,0.6332,0.6341,0.642,0.626,8.22K,-0.11%
2001-10-19,0.6339,0.6162,0.645,0.6155,12.17K,2.89%
2001-10-18,0.6161,0.6266,0.63,0.614,14.41K,-2.05%
2001-10-17,0.629,0.635,0.64,0.6225,11.05K,-0.84%
2001-10-16,0.6343,0.6395,0.647,0.631,8.79K,-0.84%
2001-10-15,0.6397,0.6515,0.66,0.646,6.54K,-1.22%
2001-10-12,0.6476,0.676,0.686,0.641,10.79K,-4.24%
2001-10-11,0.6763,0.6555,0.68,0.654,10.67K,3.14%
2001-10-10,0.6557,0.656,0.661,0.6535,6.19K,-0.15%
2001-10-09,0.6567,0.6541,0.6598,0.651,7.39K,0.11%
2001-10-08,0.656,0.6625,0.665,0.644,8.01K,0.78%
2001-10-05,0.6509,0.665,0.674,0.65,10.95K,-1.69%
2001-10-04,0.6621,0.6475,0.6665,0.646,9.56K,2.14%
2001-10-03,0.6482,0.65,0.6545,0.636,8.92K,-1.05%
2001-10-02,0.6551,0.664,0.6705,0.654,5.24K,-2.12%
2001-10-01,0.6693,0.6765,0.6797,0.654,6.98K,-0.09%
2001-09-28,0.6699,0.665,0.6804,0.6616,15.20K,1.62%
2001-09-27,0.6592,0.661,0.67,0.651,19.27K,0.17%
2001-09-26,0.6581,0.633,0.665,0.606,20.94K,5.01%
2001-09-25,0.6267,0.628,0.659,0.617,24.14K,0.24%
2001-09-24,0.6252,0.7229,0.7229,0.615,19.75K,-13.03%
2001-09-21,0.7189,0.7359,0.745,0.716,10.31K,-1.86%
2001-09-20,0.7325,0.7395,0.753,0.727,13.18K,-0.35%
2001-09-19,0.7351,0.7595,0.77,0.718,18.73K,-3.24%
2001-09-18,0.7597,0.82,0.82,0.755,11.85K,-7.35%
2001-09-17,0.82,0.815,0.83,0.81,9.53K,-2.11%
2001-09-14,0.8377,0.8511,0.8555,0.8511,2.66K,4.46%
2001-09-10,0.8019,0.8082,0.812,0.8015,6.86K,-0.80%
2001-09-07,0.8084,0.7884,0.81,0.7864,8.09K,2.52%
2001-09-06,0.7885,0.78,0.79,0.7764,5.40K,2.10%
2001-09-05,0.7723,0.7657,0.777,0.762,4.26K,0.76%
2001-09-04,0.7665,0.7755,0.776,0.763,2.72K,-0.83%
2001-08-31,0.7729,0.761,0.78,0.7585,13.45K,1.55%
2001-08-30,0.7611,0.7715,0.773,0.756,16.27K,-1.34%
2001-08-29,0.7714,0.782,0.789,0.765,17.34K,-1.29%
2001-08-28,0.7815,0.7565,0.788,0.753,27.73K,3.30%
2001-08-27,0.7565,0.7575,0.767,0.752,13.69K,0.77%
2001-08-24,0.7507,0.743,0.769,0.7385,18.27K,1.43%
2001-08-23,0.7401,0.735,0.7425,0.7277,10.07K,1.08%
2001-08-22,0.7322,0.735,0.7484,0.73,9.92K,-0.44%
2001-08-21,0.7354,0.7258,0.737,0.72,16.70K,2.08%
2001-08-20,0.7204,0.7155,0.723,0.707,10.50K,0.85%
2001-08-17,0.7143,0.7496,0.7525,0.712,10.46K,-4.49%
2001-08-16,0.7479,0.7491,0.752,0.743,7.51K,-0.53%
2001-08-15,0.7519,0.761,0.764,0.7435,9.72K,-0.59%
2001-08-14,0.7564,0.7496,0.758,0.7442,6.19K,1.03%
2001-08-13,0.7487,0.752,0.755,0.746,8.83K,-0.27%
2001-08-10,0.7507,0.7445,0.7575,0.7445,9.49K,1.12%
2001-08-09,0.7424,0.737,0.745,0.732,6.83K,0.88%
2001-08-08,0.7359,0.7425,0.749,0.732,6.05K,-0.66%
2001-08-07,0.7408,0.7335,0.75,0.7335,6.85K,1.05%
2001-08-06,0.7331,0.7335,0.739,0.73,3.99K,-0.18%
2001-08-03,0.7344,0.741,0.744,0.7315,5.11K,-0.51%
2001-08-02,0.7382,0.7135,0.7435,0.7135,6.83K,3.67%
2001-08-01,0.7121,0.707,0.717,0.705,4.49K,1.58%
2001-07-31,0.701,0.7136,0.715,0.7,16.91K,-1.50%
2001-07-30,0.7117,0.716,0.7205,0.71,9.25K,-0.61%
2001-07-27,0.7161,0.722,0.728,0.711,12.47K,-0.76%
2001-07-26,0.7216,0.712,0.73,0.71,15.62K,1.25%
2001-07-25,0.7127,0.69,0.7165,0.69,16.14K,2.86%
2001-07-24,0.6929,0.6905,0.699,0.686,10.67K,0.23%
2001-07-23,0.6913,0.7019,0.7019,0.6895,9.67K,0.03%
2001-07-20,0.6911,0.6725,0.699,0.6715,7.93K,2.75%
2001-07-19,0.6726,0.679,0.691,0.67,13.77K,-0.90%
2001-07-18,0.6787,0.688,0.6885,0.677,11.01K,-2.36%
2001-07-17,0.6951,0.696,0.704,0.694,7.82K,-0.13%
2001-07-16,0.696,0.7005,0.7005,0.687,6.87K,-0.19%
2001-07-13,0.6973,0.7185,0.7185,0.69,8.73K,-2.42%
2001-07-12,0.7146,0.7175,0.7175,0.697,8.76K,0.25%
2001-07-11,0.7128,0.731,0.731,0.711,10.30K,-2.36%
2001-07-10,0.73,0.734,0.739,0.724,7.02K,-0.92%
2001-07-09,0.7368,0.743,0.749,0.734,7.75K,-1.27%
2001-07-06,0.7463,0.736,0.75,0.7265,6.56K,2.02%
2001-07-05,0.7315,0.731,0.733,0.713,5.64K,1.11%
2001-07-03,0.7235,0.716,0.7245,0.711,2.96K,0.79%
2001-07-02,0.7178,0.7389,0.739,0.709,5.83K,-0.07%
2001-06-29,0.7183,0.7075,0.738,0.7075,26.42K,1.63%
2001-06-28,0.7068,0.696,0.7125,0.696,18.71K,0.11%
2001-06-27,0.706,0.7345,0.735,0.699,24.63K,-4.04%
2001-06-26,0.7357,0.745,0.748,0.732,13.77K,-1.05%
2001-06-25,0.7435,0.7407,0.747,0.739,10.16K,0.66%
2001-06-22,0.7386,0.7485,0.759,0.731,13.25K,-0.79%
2001-06-21,0.7445,0.7475,0.7565,0.739,15.11K,-0.52%
2001-06-20,0.7484,0.777,0.777,0.746,17.46K,-3.76%
2001-06-19,0.7776,0.7775,0.788,0.771,7.40K,0.30%
2001-06-18,0.7753,0.8075,0.808,0.772,11.44K,-4.04%
2001-06-15,0.8079,0.826,0.8265,0.805,15.25K,-2.26%
2001-06-14,0.8266,0.8025,0.834,0.801,16.86K,2.62%
2001-06-13,0.8055,0.8065,0.8135,0.804,10.08K,-0.12%
2001-06-12,0.8065,0.7857,0.811,0.785,8.50K,2.46%
2001-06-11,0.7871,0.781,0.801,0.779,7.46K,2.06%
2001-06-08,0.7712,0.766,0.775,0.766,5.52K,0.81%
2001-06-07,0.765,0.768,0.7735,0.76,7.02K,-0.75%
2001-06-06,0.7708,0.769,0.778,0.756,7.22K,-0.54%
2001-06-05,0.775,0.765,0.78,0.765,3.59K,1.31%
2001-06-04,0.765,0.765,0.767,0.765,5.20K,0.01%
2001-06-01,0.7649,0.7785,0.7785,0.7625,4.70K,-1.12%
2001-05-31,0.7736,0.7784,0.781,0.751,27.47K,-0.62%
2001-05-30,0.7784,0.778,0.786,0.774,13.87K,-0.03%
2001-05-29,0.7786,0.784,0.799,0.777,13.97K,-0.76%
2001-05-25,0.7846,0.7939,0.794,0.782,11.59K,-0.72%
2001-05-24,0.7903,0.8089,0.8125,0.7845,14.82K,-2.42%
2001-05-23,0.8099,0.7975,0.815,0.795,20.39K,1.24%
2001-05-22,0.8,0.8071,0.8075,0.798,7.94K,-0.67%
2001-05-21,0.8054,0.8075,0.811,0.8005,7.81K,0.29%
2001-05-18,0.8031,0.7825,0.8095,0.7825,12.24K,2.72%
2001-05-17,0.7818,0.779,0.7865,0.766,9.61K,0.85%
2001-05-16,0.7752,0.7705,0.78,0.762,8.71K,1.03%
2001-05-15,0.7673,0.758,0.771,0.756,6.08K,1.41%
2001-05-14,0.7566,0.764,0.77,0.7455,7.02K,-0.88%
2001-05-11,0.7633,0.768,0.7725,0.7625,7.99K,-1.08%
2001-05-10,0.7716,0.7715,0.778,0.767,5.31K,0.08%
2001-05-09,0.771,0.759,0.773,0.749,8.99K,2.11%
2001-05-08,0.7551,0.755,0.7615,0.7485,5.57K,0.40%
2001-05-07,0.7521,0.769,0.773,0.75,3.65K,-2.29%
2001-05-04,0.7697,0.7745,0.776,0.767,3.79K,0.12%
2001-05-03,0.7688,0.7455,0.774,0.737,4.41K,2.88%
2001-05-02,0.7473,0.7551,0.7585,0.746,4.59K,-2.49%
2001-05-01,0.7664,0.757,0.771,0.753,5.40K,1.77%
2001-04-30,0.7531,0.765,0.775,0.744,21.78K,-0.76%
2001-04-27,0.7589,0.771,0.777,0.7575,12.33K,-1.74%
2001-04-26,0.7723,0.753,0.778,0.753,12.97K,2.66%
2001-04-25,0.7523,0.737,0.755,0.736,12.94K,2.34%
2001-04-24,0.7351,0.7474,0.755,0.734,12.45K,-1.12%
2001-04-23,0.7434,0.755,0.7565,0.7425,7.07K,-1.22%
2001-04-20,0.7526,0.7662,0.7671,0.751,7.99K,-1.71%
2001-04-19,0.7657,0.7635,0.769,0.7565,8.59K,-0.04%
2001-04-18,0.766,0.775,0.775,0.749,11.87K,-1.62%
2001-04-17,0.7786,0.7923,0.794,0.776,9.26K,-1.73%
2001-04-16,0.7923,0.76,0.797,0.76,12.68K,4.09%
2001-04-12,0.7612,0.77,0.782,0.759,11.36K,-0.50%
2001-04-11,0.765,0.755,0.77,0.7535,10.34K,0.37%
2001-04-10,0.7622,0.726,0.764,0.723,12.32K,5.92%
2001-04-09,0.7196,0.7135,0.726,0.7135,5.80K,1.07%
2001-04-06,0.712,0.72,0.72,0.7085,5.58K,-0.82%
2001-04-05,0.7179,0.7125,0.7265,0.7075,9.40K,0.80%
2001-04-04,0.7122,0.688,0.718,0.6875,9.53K,3.49%
2001-04-03,0.6882,0.672,0.69,0.669,5.01K,2.70%
2001-04-02,0.6701,0.698,0.6985,0.669,6.45K,-4.84%
2001-03-30,0.7042,0.705,0.7145,0.7,23.27K,-0.07%
2001-03-29,0.7047,0.695,0.7093,0.687,17.49K,1.13%
2001-03-28,0.6968,0.735,0.74,0.695,22.38K,-5.45%
2001-03-27,0.737,0.72,0.74,0.718,14.22K,2.32%
2001-03-26,0.7203,0.7207,0.727,0.7115,13.35K,0.10%
2001-03-23,0.7196,0.688,0.732,0.688,17.09K,4.58%
2001-03-22,0.6881,0.687,0.703,0.685,10.53K,-0.20%
2001-03-21,0.6895,0.6684,0.6925,0.665,11.57K,3.47%
2001-03-20,0.6664,0.667,0.68,0.6645,15.01K,-0.07%
2001-03-19,0.6669,0.6885,0.6887,0.665,8.73K,-3.14%
2001-03-16,0.6885,0.6885,0.704,0.686,6.92K,-0.03%
2001-03-15,0.6887,0.6837,0.692,0.678,12.58K,0.55%
2001-03-14,0.6849,0.71,0.723,0.683,11.80K,-4.14%
2001-03-13,0.7145,0.713,0.7158,0.71,6.03K,-0.53%
2001-03-12,0.7183,0.7155,0.7215,0.711,6.43K,0.10%
2001-03-09,0.7176,0.721,0.725,0.7125,9.45K,-0.42%
2001-03-08,0.7206,0.7295,0.7345,0.716,6.72K,-1.50%
2001-03-07,0.7316,0.7215,0.733,0.7135,5.65K,1.91%
2001-03-06,0.7179,0.725,0.725,0.714,2.72K,-1.16%
2001-03-05,0.7263,0.7215,0.735,0.7215,3.19K,2.07%
2001-03-02,0.7116,0.708,0.718,0.707,2.48K,1.24%
2001-03-01,0.7029,0.697,0.705,0.693,4.70K,-0.87%
2001-02-28,0.7091,0.7228,0.7315,0.708,20.47K,-1.90%
2001-02-27,0.7228,0.723,0.7315,0.715,18.95K,0.00%
2001-02-26,0.7228,0.7277,0.734,0.7175,14.64K,-0.67%
2001-02-23,0.7277,0.7251,0.738,0.7125,13.57K,0.36%
2001-02-22,0.7251,0.716,0.735,0.716,12.38K,-0.36%
2001-02-21,0.7277,0.7384,0.741,0.722,8.26K,-1.15%
2001-02-20,0.7362,0.7605,0.7605,0.732,8.42K,-1.04%
2001-02-16,0.7439,0.744,0.753,0.743,6.13K,0.39%
2001-02-15,0.741,0.761,0.761,0.739,10.62K,-2.26%
2001-02-14,0.7581,0.77,0.7825,0.757,9.45K,-2.28%
2001-02-13,0.7758,0.779,0.779,0.7675,7.84K,-0.60%
2001-02-12,0.7805,0.7905,0.791,0.7775,8.07K,-1.65%
2001-02-09,0.7936,0.811,0.812,0.792,6.04K,-2.41%
2001-02-08,0.8132,0.803,0.815,0.801,7.95K,1.80%
2001-02-07,0.7988,0.779,0.801,0.769,9.52K,2.54%
2001-02-06,0.779,0.769,0.789,0.769,5.15K,0.21%
2001-02-05,0.7774,0.7823,0.783,0.7705,4.55K,-1.36%
2001-02-02,0.7881,0.75,0.7895,0.75,6.97K,5.14%
2001-02-01,0.7496,0.73,0.75,0.722,7.26K,-1.32%
2001-01-31,0.7596,0.779,0.783,0.756,30.43K,-2.55%
2001-01-30,0.7795,0.7875,0.7917,0.771,19.79K,-1.02%
2001-01-29,0.7875,0.8175,0.821,0.785,15.65K,-3.47%
2001-01-26,0.8158,0.807,0.82,0.803,14.17K,1.29%
2001-01-25,0.8054,0.7985,0.809,0.793,10.96K,1.09%
2001-01-24,0.7967,0.827,0.827,0.7925,18.43K,-3.65%
2001-01-23,0.8269,0.8355,0.836,0.818,11.55K,-1.45%
2001-01-22,0.8391,0.843,0.857,0.8275,14.64K,-0.04%
2001-01-19,0.8394,0.8,0.844,0.7961,15.48K,4.60%
2001-01-18,0.8025,0.785,0.805,0.781,9.59K,2.60%
2001-01-17,0.7822,0.8036,0.8036,0.7665,16.39K,-2.66%
2001-01-16,0.8036,0.8121,0.8212,0.799,8.99K,-0.57%
2001-01-12,0.8082,0.8033,0.812,0.799,9.10K,0.40%
2001-01-11,0.805,0.817,0.8175,0.79,12.23K,-0.80%
2001-01-10,0.8115,0.775,0.82,0.775,13.11K,4.56%
2001-01-09,0.7761,0.795,0.795,0.768,14.58K,-1.45%
2001-01-08,0.7875,0.8215,0.8245,0.78,12.33K,-3.81%
2001-01-05,0.8187,0.8225,0.834,0.815,7.29K,-0.18%
2001-01-04,0.8202,0.811,0.831,0.802,11.37K,0.01%
2001-01-03,0.8201,0.8167,0.823,0.802,7.24K,0.09%
2001-01-02,0.8194,0.81,0.822,0.805,5.46K,-8.03%
2000-12-29,0.8909,0.86,0.895,0.86,18.68K,3.68%
2000-12-28,0.8593,0.891,0.895,0.858,20.55K,-3.56%
2000-12-27,0.891,0.8873,0.9,0.882,13.51K,0.85%
2000-12-26,0.8835,0.86,0.8875,0.8575,14.77K,4.25%
2000-12-22,0.8475,0.8392,0.878,0.838,12.73K,1.36%
2000-12-21,0.8361,0.831,0.8505,0.83,17.78K,0.76%
2000-12-20,0.8298,0.91,0.91,0.828,13.79K,-5.74%
2000-12-19,0.8803,0.8845,0.893,0.875,11.10K,-0.51%
2000-12-18,0.8848,0.883,0.913,0.879,10.96K,0.75%
2000-12-15,0.8782,0.857,0.8825,0.846,13.48K,2.41%
2000-12-14,0.8575,0.8885,0.892,0.849,13.98K,-3.17%
2000-12-13,0.8856,0.927,0.945,0.8825,12.82K,-4.39%
2000-12-12,0.9263,0.949,0.956,0.911,13.11K,-2.10%
2000-12-11,0.9462,0.917,0.947,0.917,12.67K,4.22%
2000-12-08,0.9079,0.945,0.945,0.898,16.53K,-3.62%
2000-12-07,0.942,0.96,0.974,0.9305,10.41K,-1.11%
2000-12-06,0.9526,0.922,0.9595,0.91,14.38K,3.32%
2000-12-05,0.922,0.963,0.963,0.92,8.88K,-2.51%
2000-12-04,0.9457,0.9479,0.988,0.9395,13.48K,1.08%
2000-12-01,0.9356,0.9695,0.987,0.933,7.90K,-8.50%
2000-11-30,1.0225,1.015,1.044,1.01,27.57K,0.48%
2000-11-29,1.0176,0.9995,1.02,0.9875,28.01K,1.84%
2000-11-28,0.9992,1.053,1.053,0.9975,31.03K,-5.25%
2000-11-27,1.0546,1.0572,1.066,1.0425,21.96K,-0.52%
2000-11-22,1.0601,1.0675,1.0725,1.054,11.37K,-0.69%
2000-11-21,1.0675,1.066,1.077,1.06,15.84K,0.04%
2000-11-20,1.0671,1.0605,1.08,1.0605,13.86K,1.69%
2000-11-17,1.0494,1.023,1.052,1.0115,17.91K,1.73%
2000-11-16,1.0316,1.0425,1.0425,1.023,14.45K,-1.29%
2000-11-15,1.0451,1.025,1.053,1.025,16.81K,2.02%
2000-11-14,1.0244,0.998,1.026,0.997,20.94K,2.87%
2000-11-13,0.9958,0.9875,1.0055,0.987,14.30K,1.15%
2000-11-10,0.9845,0.991,1.001,0.977,1.66K,-0.80%
2000-11-09,0.9924,0.945,0.995,0.945,19.04K,4.88%
2000-11-08,0.9462,0.94,0.948,0.928,9.70K,0.72%
2000-11-07,0.9394,0.915,0.941,0.9135,15.07K,3.20%
2000-11-06,0.9103,0.9115,0.9135,0.896,8.06K,-0.56%
2000-11-03,0.9154,0.9226,0.9226,0.909,6.08K,-0.78%
2000-11-02,0.9226,0.931,0.9315,0.9175,6.01K,-0.87%
2000-11-01,0.9307,0.9273,0.946,0.9273,7.57K,-0.54%
2000-10-31,0.9358,0.9451,0.949,0.9225,24.75K,-0.98%
2000-10-30,0.9451,0.9492,0.959,0.9425,19.11K,0.10%
2000-10-27,0.9442,0.979,0.981,0.941,21.82K,-3.59%
